"","Binomial","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","lat","lon","fullCountry","temp","precip"
"713","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.72,35.05,"Israel",20.6,107
"714","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,0.946447,35.865885,"Kenya",22.4,669
"715","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.89,35.38,"Israel",19.4,624
"716","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.94,35.66,"Israel",21,479
"717","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,29.51,34.91,"Israel",22.2,30
"718","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.72,34.9,"Israel",19.1,142
"719","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.63,35.03,"Israel",20.9,89
"720","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.59,34.82,"Israel",17.6,156
"721","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,29.68,34.86,"Israel",20.8,38
"722","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.02,35.22,"Israel",20.6,147
"723","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.85,35.66,"Israel",21,479
"724","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.92,35.15,"Israel",20.1,140
"725","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.8895,35.499744,"Israel",19.4,624
"726","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.78,35.5,"Israel",21.8,396
"727","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.71,35.4,"Palestine, State Of",22.3,194
"728","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.46,35.38,"Israel",23.6,109
"729","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.902649,35.745392,"Israel",19,480
"730","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.81,35.01,"Israel",18.3,485
"731","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.63,35.05,"Israel",20.9,89
"732","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.99,35.44,"Israel",19.4,624
"733","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.59,34.96,"Israel",19.1,121
"734","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.04,35.19,"Israel",20.6,147
"735","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.78,35.02,"Israel",20.6,107
"736","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.79,35.21,"Palestine, State Of",18.3,412
"737","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.63,35.04,"Israel",20.9,89
"738","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.66,35.1,"Israel",20.9,89
"739","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.32,35,"Israel",21.7,58
"740","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.95,35.03,"Israel",20.1,140
"741","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,33.04,35.68,"Israel",16.7,632
"742","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.86,34.92,"Israel",18.8,175
"743","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.455511,35.3713,"Israel",23.6,109
"744","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.99,35.72,"Israel",19,480
"745","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,30.96,35.28,"Israel",22.4,84
"746","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-1.092859,35.20612,"Kenya",18.3,1122
"747","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.69,35.02,"Israel",18.3,485
"748","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.78,35.64,"Israel",21.8,396
"749","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,29.59,34.87,"Israel",22.2,30
"750","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,29.72,34.91,"Israel",20.8,38
"751","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-2.434629,34.855392,"Tanzania, United Republic of",20.2,810
"752","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,0.666667,36,"Kenya",23.1,631
"753","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-19.046541,26.585541,"Zimbabwe",21.2,546
"754","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.846485,35.414471,"Palestine, State Of",21.8,250
"755","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.966667,18.416667,"South Africa",16.4,908
"756","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-32.282,24.496,"South Africa",17.2,321
"757","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.91,35.6,"Israel",21,479
"758","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.07,35.4,"Palestine, State Of",20.7,327
"759","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.8297026308776,19.6969738018525,"South Africa",16.2,401
"760","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-0.885566,36.30621,"Kenya",16.2,724
"761","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,4,32.833332,"South Sudan",21.7,1242
"762","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-17.4667,13.3,"Namibia",19.7,271
"763","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-17.75,12.6167,"Namibia",18.8,123
"764","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.98,18.35,"Namibia",19.6,284
"765","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-26.9667,18.8833,"Namibia",19.5,151
"766","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-27.1,19.3,"Namibia",19.3,152
"767","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-25.3,15.93333,"Namibia",15.3,98
"768","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,4.41333,32.56778,"Sudan",26.8,965
"769","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.57,18.15319,"Namibia",19,326
"770","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-25.44,16.33,"Namibia",16,112
"771","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.56,16.19,"Namibia",19.9,343
"772","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,9.45,-8.09193,"Côte d'Ivoire",25.6,1544
"773","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-28.63,20.23,"South Africa",20.5,145
"774","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,8.23,-7.4,"Côte d'Ivoire",25.1,1354
"775","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-25.42,26.33,"South Africa",19.1,598
"776","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-24.67,27.37,"South Africa",21.1,579
"777","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,7.93,-6.13,"Côte d'Ivoire",26.2,1185
"778","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-29.12,21.15,"South Africa",19,183
"779","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-31.07,19.45,"South Africa",17.1,220
"780","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-31.03,19.45,"South Africa",17.1,220
"781","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,0.316667,32.583333,"Uganda",21.6,1350
"782","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.57,25.28,"South Africa",15.9,382
"783","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,9.28,1.23,"Togo",25.2,1401
"784","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-28.93,22.13,"South Africa",19.9,232
"785","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-28.5,19.7,"Namibia",20.9,123
"786","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-32.72,25.5,"South Africa",16.3,526
"787","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-30.08,24.45,"South Africa",16.2,336
"788","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,15.45583,36.398891,"Sudan",29.1,280
"789","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-1.4,36.63333,"Kenya",18.5,789
"790","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,22.833334,33.733334,"Egypt",25,6
"791","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-26.55,19.13,"Namibia",20.1,150
